,XGBoost
21,0.024212213
22,0.027772833
23,0.016734911
24,0.024212213
25,0.026704647
26,0.015310664
27,0.006231084
28,0.017981129
29,0.0060530533
30,0.0037386506
31,0.011572014
32,0.009257611
33,0.00017803098
34,0.024568275
35,0.055723697
36,0.06337903
37,0.044507746
38,0.017090974
39,0.026704647
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00035606197
45,0.00035606197
46,0.00017803098
47,0.00035606197
48,0.0
49,0.031689513
50,0.010325797
51,0.0
52,0.027772833
53,0.00017803098
54,0.0019583406
55,0.0
56,0.0
57,0.0012462168
58,0.00017803098
59,0.008367456
60,0.011572014
,XGBoost
0,0.030856067
1,0.028410159
2,0.027657572
3,0.023142051
4,0.016368767
5,0.037441205
6,0.0018814675
7,0.007902164
8,0.009219191
9,0.0015051741
10,0.018438382
11,0.02144873
12,0.024459079
13,0.023330197
14,0.00037629352
15,0.024647225
16,0.01975541
17,0.03762935
18,0.019190969
19,0.03349012
20,0.031420507
21,0.023330197
22,0.025776105
23,0.02031985
24,0.021636877
25,0.034430858
26,0.013170273
27,0.0056444025
28,0.03367827
29,0.012417686
30,0.00696143
31,0.007714017
32,0.009783631
33,0.00018814676
34,0.022765758
35,0.057761054
36,0.045907807
37,0.052304797
38,0.008090311
39,0.05343368
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00037629352
45,0.0
46,0.0020696144
47,0.0
48,0.0
49,0.03311383
50,0.021260584
51,0.0
52,0.024647225
53,0.00037629352
54,0.00056444027
55,0.0
56,0.0
57,0.0018814675
58,0.0016933208
59,0.013170273
60,0.00696143
,XGBoost
0,0.03936287
1,0.024350055
2,0.031307213
3,0.020871475
4,0.014646649
5,0.038447455
6,0.004943244
7,0.0117173195
8,0.008421823
9,0.0034785792
10,0.016294397
11,0.02233614
12,0.026180886
13,0.027462468
14,0.003112413
15,0.023617722
16,0.01940681
17,0.035518125
18,0.023434639
19,0.036250457
20,0.03936287
21,0.020688392
22,0.029842548
23,0.019589894
24,0.021603808
25,0.036250457
26,0.012998901
27,0.003295496
28,0.031490296
29,0.0069571584
30,0.008971073
31,0.0056755766
32,0.010984987
33,0.0
34,0.023434639
35,0.05217869
36,0.046869278
37,0.038447455
38,0.009337239
39,0.044855364
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00073233247
45,0.0
46,0.0027462468
47,0.00036616623
48,0.0
49,0.029842548
50,0.02233614
51,0.0009154156
52,0.026180886
53,0.0
54,0.00018308312
55,0.0
56,0.0
57,0.003295496
58,0.0012815818
59,0.010252655
60,0.007872574
,XGBoost
0,0.03824309
1,0.0238546
2,0.019500189
3,0.020257479
4,0.016471034
5,0.0357819
6,0.0039757667
7,0.0081408555
8,0.008708823
9,0.0035971224
10,0.02290799
11,0.023097312
12,0.0289663
13,0.028587656
14,0.0030291555
15,0.02877698
16,0.019500189
17,0.0477092
18,0.015524423
19,0.029534267
20,0.028209012
21,0.0187429
22,0.025369179
23,0.016281711
24,0.0272624
25,0.02972359
26,0.013441878
27,0.0066262777
28,0.031238167
29,0.011359334
30,0.009655434
31,0.0035971224
32,0.0062476336
33,0.0009466111
34,0.026694434
35,0.062854975
36,0.045626655
37,0.044680044
38,0.0119273
39,0.03975767
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0007572889
45,0.0
46,0.0032184778
47,0.00018932222
48,0.0
49,0.034645967
50,0.019689512
51,0.00018932222
52,0.031427488
53,0.0
54,0.0007572889
55,0.0
56,0.0
57,0.0017039
58,0.0032184778
59,0.010412723
60,0.007383567
,XGBoost
0,0.036961745
1,0.039733876
2,0.025133986
3,0.022916282
4,0.01589355
5,0.03345038
6,0.002032896
7,0.005359453
8,0.0073923487
9,0.0024025133
10,0.016263168
11,0.024025135
12,0.023655517
13,0.03030863
14,0.004065792
15,0.028830161
16,0.018296063
17,0.03899464
18,0.018296063
19,0.032711145
20,0.036776938
21,0.023470707
22,0.029569395
23,0.01737202
24,0.025873221
25,0.03308076
26,0.012197375
27,0.0035113657
28,0.024949178
29,0.008316392
30,0.008316392
31,0.0031417483
32,0.009240436
33,0.00018480873
34,0.02457956
35,0.052670486
36,0.05063759
37,0.045093328
38,0.008131584
39,0.04638699
40,0.0
41,0.00018480873
42,0.0
43,0.0
44,0.00036961745
45,0.00018480873
46,0.0035113657
47,0.00036961745
48,0.0
49,0.03326557
50,0.024025135
51,0.0016632786
52,0.024025135
53,0.00036961745
54,0.0007392349
55,0.0
56,0.0
57,0.0014784698
58,0.0009240436
59,0.012197375
60,0.0064683054
,XGBoost
0,0.037472446
1,0.024981631
2,0.029390154
3,0.026634827
4,0.014511389
5,0.03563556
6,0.0073475386
7,0.011388685
8,0.0143277
9,0.0018368847
10,0.017450403
11,0.028471712
12,0.020022042
13,0.029206466
14,0.004041146
15,0.027736958
16,0.017450403
17,0.029573843
18,0.018001469
19,0.03251286
20,0.039676707
21,0.01561352
22,0.03232917
23,0.018368846
24,0.025716385
25,0.023328435
26,0.017266715
27,0.0077149156
28,0.029390154
29,0.010837619
30,0.008449669
31,0.0077149156
32,0.0073475386
33,0.00018368846
34,0.024614254
35,0.054922853
36,0.043534167
37,0.037656136
38,0.008082292
39,0.048493754
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00238795
45,0.0
46,0.0018368847
47,0.0
48,0.0
49,0.035451874
50,0.0191036
51,0.00018368846
52,0.030859662
53,0.0005510654
54,0.00036737692
55,0.0
56,0.0
57,0.0018368847
58,0.0014695077
59,0.009368111
60,0.0073475386
,XGBoost
0,0.036589574
1,0.04004142
2,0.039351054
3,0.024162928
4,0.021056265
5,0.03106662
6,0.0012081463
7,0.0051777703
8,0.007594063
9,0.001035554
10,0.034173284
11,0.020193303
12,0.023472559
13,0.035208836
14,0.004142216
15,0.041939937
16,0.02295478
17,0.03762513
18,0.016741456
19,0.025543666
20,0.024853297
21,0.01846738
22,0.023127373
23,0.032792546
24,0.023127373
25,0.02502589
26,0.0110459095
27,0.0043148086
28,0.022609595
29,0.0050051776
30,0.004142216
31,0.0069036935
32,0.008629617
33,0.00017259234
34,0.027614774
35,0.055919915
36,0.057300657
37,0.037970316
38,0.0065585086
39,0.042285122
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.029168105
50,0.019157749
51,0.0012081463
52,0.027959958
53,0.00069036934
54,0.0
55,0.0
56,0.0
57,0.0025888851
58,0.00017259234
59,0.004659993
60,0.007248878
,XGBoost
0,0.04683798
1,0.02423911
2,0.030435575
3,0.028977584
4,0.016402405
5,0.038819026
6,0.0010934937
7,0.0056497175
8,0.008201202
9,0.0027337342
10,0.033898305
11,0.014944414
12,0.023145616
13,0.044286497
14,0.00018224896
15,0.022416621
16,0.02788409
17,0.04501549
18,0.025332604
19,0.02952433
20,0.022781119
21,0.03152907
22,0.020229634
23,0.014944414
24,0.02423911
25,0.029706579
26,0.008383452
27,0.003280481
28,0.0260616
29,0.0063787135
30,0.004738473
31,0.008201202
32,0.0056497175
33,0.0009112448
34,0.02788409
35,0.06269364
36,0.063422635
37,0.03280481
38,0.010934937
39,0.047566976
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0005467468
45,0.0
46,0.0012757427
47,0.00072899583
48,0.0
49,0.029888827
50,0.007836705
51,0.0012757427
52,0.023692364
53,0.00018224896
54,0.00018224896
55,0.0
56,0.0
57,0.0010934937
58,0.00036449792
59,0.00692546
60,0.003644979
,XGBoost
0,0.044701986
1,0.034400295
2,0.028697573
3,0.034768213
4,0.014532745
5,0.043414276
6,0.0038631347
7,0.007174393
8,0.009381899
9,0.002575423
10,0.027777778
11,0.017660044
12,0.020971302
13,0.04709345
14,0.0011037528
15,0.031456955
16,0.022442972
17,0.04267844
18,0.018763797
19,0.02612215
20,0.024650479
21,0.028697573
22,0.017108168
23,0.015820457
24,0.023362767
25,0.02740986
26,0.011221486
27,0.0049668876
28,0.026674025
29,0.005518764
30,0.006254599
31,0.006990434
32,0.0058866814
33,0.00091979397
34,0.025754232
35,0.057027224
36,0.060338486
37,0.03200883
38,0.0073583517
39,0.05334805
40,0.0001839588
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0014716703
47,0.0
48,0.0
49,0.029617365
50,0.009565857
51,0.0003679176
52,0.024650479
53,0.0014716703
54,0.0
55,0.0
56,0.0
57,0.0007358352
58,0.0001839588
59,0.007910228
60,0.0029433407
,XGBoost
0,0.040418886
1,0.027925776
2,0.027190888
3,0.028844388
4,0.016167555
5,0.041337498
6,0.004409333
7,0.0084512215
8,0.006797722
9,0.0022046666
10,0.034356054
11,0.01910711
12,0.026088554
13,0.044277053
14,0.00073488883
15,0.023700165
16,0.035274666
17,0.042072386
18,0.018923387
19,0.025353665
20,0.024802499
21,0.033621166
22,0.012676832
23,0.017269887
24,0.02002572
25,0.024251333
26,0.006797722
27,0.006797722
28,0.023148999
29,0.006062833
30,0.0084512215
31,0.009369832
32,0.0075326106
33,0.00036744442
34,0.027925776
35,0.06467022
36,0.05383061
37,0.033437442
38,0.01249311
39,0.04409333
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00018372221
45,0.0
46,0.0014697777
47,0.00055116665
48,0.0
49,0.031600222
50,0.010655888
51,0.0
52,0.02663972
53,0.0
54,0.00036744442
55,0.0
56,0.0
57,0.00073488883
58,0.00018372221
59,0.009553555
60,0.006797722
,XGBoost
0,0.041666668
1,0.036040787
2,0.044831224
3,0.021448664
4,0.017580872
5,0.037798874
6,0.0021097045
7,0.006680731
8,0.0059774965
9,0.002637131
10,0.036919832
11,0.024085796
12,0.026722925
13,0.02338256
14,0.007032349
15,0.03709564
16,0.025140647
17,0.033403657
18,0.016350212
19,0.021624472
20,0.03164557
21,0.01793249
22,0.022503516
23,0.014943741
24,0.031118143
25,0.027953586
26,0.012834037
27,0.006329114
28,0.020393811
29,0.004746835
30,0.0072081573
31,0.00966948
32,0.007032349
33,0.0008790436
34,0.027953586
35,0.049929675
36,0.058192685
37,0.039381154
38,0.008438818
39,0.046940926
40,0.0
41,0.00035161743
42,0.0
43,0.0
44,0.0
45,0.0
46,0.00017580872
47,0.0
48,0.0
49,0.027074544
50,0.012834037
51,0.00017580872
52,0.024964837
53,0.00070323487
54,0.0
55,0.0
56,0.0
57,0.00035161743
58,0.00035161743
59,0.00826301
60,0.010196906
,XGBoost
0,0.045801528
1,0.030716103
2,0.032351874
3,0.023082515
4,0.01835696
5,0.04543802
6,0.0016357688
7,0.008178844
8,0.009451109
9,0.0025445293
10,0.035805162
11,0.016902944
12,0.021992004
13,0.04507452
14,0.0010905125
15,0.02344602
16,0.029262086
17,0.043256998
18,0.021628499
19,0.029989095
20,0.021628499
21,0.030897856
22,0.018720465
23,0.01835696
24,0.019810978
25,0.021628499
26,0.014176663
27,0.0054525626
28,0.020537985
29,0.007633588
30,0.007997092
31,0.007997092
32,0.006179571
33,0.0003635042
34,0.023082515
35,0.058524173
36,0.062704474
37,0.02962559
38,0.007633588
39,0.055434387
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0001817521
45,0.0001817521
46,0.0
47,0.0
48,0.0
49,0.027444566
50,0.011086877
51,0.0001817521
52,0.024173029
53,0.0003635042
54,0.0
55,0.0
56,0.0
57,0.0010905125
58,0.0001817521
59,0.006543075
60,0.004180298
,XGBoost
0,0.0461623
1,0.022897966
2,0.022897966
3,0.034072176
4,0.017036088
5,0.042498626
6,0.0016486536
7,0.0062282467
8,0.01080784
9,0.0021982049
10,0.033522625
11,0.015936986
12,0.020516578
13,0.04268181
14,0.0012822861
15,0.02747756
16,0.021982048
17,0.053672835
18,0.021249313
19,0.02692801
20,0.029126214
21,0.032606706
22,0.015021066
23,0.020516578
24,0.018867925
25,0.022348415
26,0.009159187
27,0.0062282467
28,0.02894303
29,0.009708738
30,0.0058618793
31,0.0071441657
32,0.0058618793
33,0.0010991024
34,0.026195275
35,0.056054223
36,0.061732918
37,0.02894303
38,0.011906942
39,0.047261402
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00018318373
45,0.0
46,0.0014654698
47,0.0009159187
48,0.0
49,0.030042132
50,0.011906942
51,0.00018318373
52,0.026378458
53,0.00018318373
54,0.0
55,0.0
56,0.0
57,0.0016486536
58,0.00036636746
59,0.0043964097
60,0.006045063
,XGBoost
0,0.042922374
1,0.023378996
2,0.02392694
3,0.025753425
4,0.01479452
5,0.04018265
6,0.000913242
7,0.011689498
8,0.006757991
9,0.002739726
10,0.03415525
11,0.018630138
12,0.023378996
13,0.044383563
14,0.0005479452
15,0.028675798
16,0.024840184
17,0.04018265
18,0.016438356
19,0.040730592
20,0.022100456
21,0.034520548
22,0.017716896
23,0.01607306
24,0.019908676
25,0.031232877
26,0.0089497715
27,0.00456621
28,0.031598173
29,0.005479452
30,0.006757991
31,0.010228311
32,0.006210046
33,0.00036529682
34,0.027945206
35,0.055525113
36,0.06356164
37,0.032694064
38,0.010410959
39,0.05150685
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0016438356
47,0.00018264841
48,0.0
49,0.029041097
50,0.008584475
51,0.00018264841
52,0.02630137
53,0.0016438356
54,0.0
55,0.0
56,0.0
57,0.00073059363
58,0.00036529682
59,0.0052968035
60,0.003652968
,XGBoost
0,0.044277053
1,0.022046665
2,0.038030498
3,0.02333272
4,0.012860555
5,0.03729561
6,0.0011023333
7,0.006797722
8,0.0080837775
9,0.0016534999
10,0.019474555
11,0.016534999
12,0.028660664
13,0.046114273
14,0.00018372221
15,0.033069998
16,0.021495499
17,0.050156165
18,0.024618777
19,0.03398861
20,0.026455998
21,0.029211832
22,0.018555943
23,0.018739665
24,0.02333272
25,0.022781555
26,0.0082674995
27,0.0049604997
28,0.021862943
29,0.0075326106
30,0.009369832
31,0.013411721
32,0.0036744443
33,0.00055116665
34,0.023700165
35,0.05897483
36,0.06136322
37,0.033804886
38,0.006797722
39,0.05713761
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.00055116665
47,0.0
48,0.0
49,0.030314164
50,0.01083961
51,0.00036744442
52,0.026823442
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0014697777
58,0.00018372221
59,0.005327944
60,0.0038581665
,XGBoost
0,0.036440212
1,0.03112983
2,0.03222853
3,0.029115546
4,0.015381798
5,0.036440212
6,0.0007324666
7,0.009338949
8,0.007874016
9,0.002563633
10,0.02563633
11,0.016663615
12,0.028199963
13,0.045962278
14,0.0009155832
15,0.03332723
16,0.02673503
17,0.040102545
18,0.019044131
19,0.03167918
20,0.020875297
21,0.032411646
22,0.022706464
23,0.016480498
24,0.018128548
25,0.02398828
26,0.010254532
27,0.0064090826
28,0.028566197
29,0.009705182
30,0.004577916
31,0.0075077824
32,0.004577916
33,0.00054934993
34,0.026002564
35,0.056399927
36,0.06390771
37,0.030214246
38,0.012085699
39,0.055301227
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0012818165
47,0.0
48,0.0
49,0.030397363
50,0.011719465
51,0.00018311664
52,0.02288958
53,0.00054934993
54,0.00018311664
55,0.0
56,0.0
57,0.0007324666
58,0.00018311664
59,0.006225966
60,0.0054934993
,XGBoost
0,0.039416566
1,0.03715923
2,0.029345373
3,0.024483418
4,0.018232333
5,0.03038722
6,0.0017364125
7,0.009550269
8,0.0112866815
9,0.0010418475
10,0.030908143
11,0.026567113
12,0.026046189
13,0.04271575
14,0.003299184
15,0.032991838
16,0.027608959
17,0.038201075
18,0.019621462
19,0.025698906
20,0.02621983
21,0.030908143
22,0.019100538
23,0.022747004
24,0.02066331
25,0.019274179
26,0.009029346
27,0.0112866815
28,0.019968744
29,0.0022573364
30,0.006251085
31,0.007813857
32,0.008161139
33,0.00086820626
34,0.03021358
35,0.052092377
36,0.052266017
37,0.032991838
38,0.009550269
39,0.05243966
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0277826
50,0.01250217
51,0.0
52,0.027956242
53,0.00052092376
54,0.0003472825
55,0.0
56,0.0
57,0.0012154888
58,0.00017364125
59,0.010592117
60,0.0085084215
,XGBoost
0,0.036428172
1,0.023911824
2,0.025219504
3,0.023351392
4,0.016813003
5,0.031944703
6,0.003923034
7,0.0044834674
8,0.008032879
9,0.0024285447
10,0.020549225
11,0.029142536
12,0.026153559
13,0.03175789
14,0.002988978
15,0.025779936
16,0.014010835
17,0.040911637
18,0.019428357
19,0.032691948
20,0.039043527
21,0.016999813
22,0.03175789
23,0.019988792
24,0.023538202
25,0.03810947
26,0.015878946
27,0.0070988233
28,0.030076593
29,0.00821969
30,0.005230712
31,0.0076592565
32,0.007846068
33,0.00018681113
34,0.025779936
35,0.051559873
36,0.043713804
37,0.041845694
38,0.007846068
39,0.047076404
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0031757893
47,0.0
48,0.0
49,0.03287876
50,0.023911824
51,0.0
52,0.026900804
53,0.00018681113
54,0.00018681113
55,0.0
56,0.0
57,0.0016813002
58,0.0016813002
59,0.011208668
60,0.008780124
,XGBoost
0,0.041181583
1,0.041529104
2,0.043788012
3,0.025543006
4,0.019287577
5,0.03214596
6,0.0010425717
7,0.008166811
8,0.006429192
9,0.0022589052
10,0.033709817
11,0.01876629
12,0.0159861
13,0.023457862
14,0.0038227628
15,0.035968725
16,0.017897481
17,0.03770634
18,0.022589052
19,0.026585577
20,0.028844483
21,0.027280625
22,0.019287577
23,0.026064292
24,0.029713294
25,0.023805387
26,0.012163336
27,0.010078193
28,0.02311034
29,0.0053866203
30,0.006776716
31,0.009556907
32,0.006429192
33,0.0003475239
34,0.027454387
35,0.05178106
36,0.055777583
37,0.03822763
38,0.0078192875
39,0.043788012
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.026585577
50,0.014422242
51,0.00052128587
52,0.02415291
53,0.00017376195
54,0.0
55,0.0
56,0.0
57,0.0038227628
58,0.0003475239
59,0.0074717635
60,0.010947003
,XGBoost
0,0.036597937
1,0.034879725
2,0.045017183
3,0.0209622
4,0.019072166
5,0.030927835
6,0.0010309279
7,0.008591065
8,0.008934708
9,0.0025773195
10,0.033161514
11,0.02766323
12,0.02113402
13,0.024742268
14,0.007216495
15,0.04364261
16,0.026116839
17,0.03848797
18,0.017525773
19,0.019072166
20,0.03041237
21,0.026116839
22,0.018556701
23,0.021993127
24,0.02886598
25,0.026116839
26,0.007216495
27,0.006013746
28,0.01838488
29,0.00395189
30,0.0077319588
31,0.012027492
32,0.006013746
33,0.00051546394
34,0.029381443
35,0.051202748
36,0.056872852
37,0.04226804
38,0.008762887
39,0.048453607
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.028694158
50,0.011683849
51,0.0
52,0.022680413
53,0.0001718213
54,0.0001718213
55,0.0
56,0.0
57,0.0018900344
58,0.00085910654
59,0.008075601
60,0.0075601377
,XGBoost
0,0.04738651
1,0.02749141
2,0.039247602
3,0.020075964
4,0.015011756
5,0.034545127
6,0.0018086453
7,0.008862362
8,0.007415446
9,0.00198951
10,0.02712968
11,0.012479653
12,0.024235846
13,0.038524147
14,0.0014469163
15,0.03345994
16,0.022427201
17,0.045216132
18,0.018990776
19,0.029842649
20,0.02351239
21,0.030566106
22,0.018990776
23,0.014469163
24,0.022427201
25,0.028034003
26,0.009224091
27,0.005425936
28,0.026587086
29,0.005787665
30,0.0036172906
31,0.012479653
32,0.0048833424
33,0.00018086453
34,0.02749141
35,0.05896184
36,0.06095135
37,0.03544945
38,0.011756195
39,0.056429733
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0005425936
47,0.00018086453
48,0.0
49,0.032193888
50,0.013022247
51,0.00036172906
52,0.021703744
53,0.0007234581
54,0.00018086453
55,0.0
56,0.0
57,0.0010851872
58,0.0
59,0.008681498
60,0.0065111234
,XGBoost
0,0.039733876
1,0.034189615
2,0.03474404
3,0.030863056
4,0.014784697
5,0.039733876
6,0.00018480873
7,0.0064683054
8,0.008316392
9,0.0025873221
10,0.029939013
11,0.019404916
12,0.02310109
13,0.034374423
14,0.00055442617
15,0.027906118
16,0.028275734
17,0.035298467
18,0.019220106
19,0.031047866
20,0.022916282
21,0.03751617
22,0.01885049
23,0.019404916
24,0.01866568
25,0.028090926
26,0.008870819
27,0.0068379226
28,0.025133986
29,0.0062834965
30,0.0073923487
31,0.009425245
32,0.0057290704
33,0.0007392349
34,0.02735169
35,0.06228054
36,0.06597672
37,0.027721308
38,0.009425245
39,0.05248568
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00036961745
45,0.0
46,0.00055442617
47,0.0
48,0.0
49,0.03049344
50,0.01164295
51,0.0
52,0.024949178
53,0.00036961745
54,0.0
55,0.0
56,0.0
57,0.00055442617
58,0.00018480873
59,0.0044354093
60,0.004620218
,XGBoost
0,0.04368421
1,0.03736842
2,0.044561405
3,0.025438596
4,0.021403508
5,0.03350877
6,0.0022807017
7,0.009649123
8,0.006491228
9,0.0031578948
10,0.032280702
11,0.019298246
12,0.020877194
13,0.029473685
14,0.0038596492
15,0.044385966
16,0.022280702
17,0.038421053
18,0.013508772
19,0.024561403
20,0.02982456
21,0.023508772
22,0.018070176
23,0.024385964
24,0.02614035
25,0.024561403
26,0.011052632
27,0.009122807
28,0.016491229
29,0.004210526
30,0.0075438595
31,0.010877193
32,0.008070176
33,0.0003508772
34,0.029298246
35,0.051929824
36,0.0522807
37,0.037017543
38,0.008070176
39,0.042807017
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.026842106
50,0.014035088
51,0.0001754386
52,0.025789473
53,0.0019298246
54,0.0
55,0.0
56,0.0
57,0.0015789474
58,0.0001754386
59,0.010701754
60,0.006666667
,XGBoost
0,0.04179674
1,0.03433923
2,0.047346514
3,0.024973985
4,0.014741588
5,0.027575443
6,0.0032951785
7,0.0069372184
8,0.007110649
9,0.002254596
10,0.025494277
11,0.029136317
12,0.021852238
13,0.02688172
14,0.0055497745
15,0.036593825
16,0.025667707
17,0.03850156
18,0.019944502
19,0.026361428
20,0.032431494
21,0.021331945
22,0.018557059
23,0.01526188
24,0.027748873
25,0.020117933
26,0.012313562
27,0.009365245
28,0.021505376
29,0.0055497745
30,0.011099549
31,0.009018384
32,0.0074575096
33,0.0005202914
34,0.029136317
35,0.054977454
36,0.05740548
37,0.03867499
38,0.009885536
39,0.04231703
40,0.0
41,0.0005202914
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.028269164
50,0.014394728
51,0.0003468609
52,0.023933403
53,0.0003468609
54,0.0
55,0.0
56,0.0
57,0.0012140132
58,0.0003468609
59,0.009191814
60,0.010405827
,XGBoost
0,0.036233217
1,0.038256392
2,0.04267059
3,0.019679971
4,0.019496046
5,0.026669119
6,0.0012874748
7,0.0073569985
8,0.008460548
9,0.0025749495
10,0.038256392
11,0.027220894
12,0.024278095
13,0.034026116
14,0.0023910245
15,0.027404819
16,0.028324444
17,0.024645945
18,0.020967444
19,0.025933418
20,0.038256392
21,0.022438845
22,0.028876219
23,0.020599596
24,0.02299062
25,0.018024646
26,0.0040463493
27,0.005149899
28,0.028508369
29,0.004414199
30,0.0071730735
31,0.0071730735
32,0.004230274
33,0.00036784992
34,0.030715467
35,0.077616334
36,0.05002759
37,0.035497516
38,0.0069891484
39,0.052602537
40,0.0
41,0.00055177487
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.03273864
50,0.011035497
51,0.00036784992
52,0.02482987
53,0.0009196248
54,0.00036784992
55,0.0
56,0.0
57,0.0009196248
58,0.00055177487
59,0.0018392496
60,0.0040463493
,XGBoost
0,0.03679853
1,0.02649494
2,0.042318307
3,0.022631094
4,0.019319227
5,0.02575897
6,0.0014719411
7,0.009935603
8,0.013063477
9,0.0016559338
10,0.033670653
11,0.025206992
12,0.018951243
13,0.038086478
14,0.0062557496
15,0.023367066
16,0.028886845
17,0.026862925
18,0.019319227
19,0.023919044
20,0.033670653
21,0.023551058
22,0.032566696
23,0.015639374
24,0.022631094
25,0.031278748
26,0.0058877645
27,0.006071757
28,0.02649494
29,0.0029438823
30,0.007911684
31,0.0097516095
32,0.0053357864
33,0.00073597056
34,0.031094756
35,0.07102116
36,0.047286108
37,0.044158235
38,0.0049678013
39,0.045078196
40,0.0
41,0.00036798528
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.03146274
50,0.014903404
51,0.00018399264
52,0.02778289
53,0.0009199632
54,0.0005519779
55,0.0
56,0.0
57,0.0009199632
58,0.0009199632
59,0.0029438823
60,0.0069917203
,XGBoost
0,0.038038578
1,0.027582478
2,0.04633135
3,0.020010816
4,0.014963043
5,0.030827474
6,0.0016224986
7,0.006309717
8,0.008292771
9,0.0037858302
10,0.03497386
11,0.022714982
12,0.018568596
13,0.03875969
14,0.0027041645
15,0.023796646
16,0.026500812
17,0.029024698
18,0.022895258
19,0.03335136
20,0.034252748
21,0.020912204
22,0.0274022
23,0.016044708
24,0.01748693
25,0.020371372
26,0.006309717
27,0.007932216
28,0.030286642
29,0.0061294395
30,0.010996935
31,0.010456102
32,0.010095547
33,0.0005408329
34,0.030106364
35,0.07535605
36,0.04723274
37,0.038939968
38,0.0041463855
39,0.056607176
40,0.00018027762
41,0.00018027762
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.029926086
50,0.012439156
51,0.00036055525
52,0.02361637
53,0.0010816657
54,0.00018027762
55,0.0
56,0.0
57,0.00036055525
58,0.00036055525
59,0.0037858302
60,0.004867496
,XGBoost
0,0.035029497
1,0.023783186
2,0.03539823
3,0.024151918
4,0.014933628
5,0.03761062
6,0.0009218289
7,0.0092182895
8,0.0071902657
9,0.0029498525
10,0.039085545
11,0.023783186
12,0.02230826
13,0.034660768
14,0.004240413
15,0.02710177
16,0.026364306
17,0.026364306
18,0.021017699
19,0.031710915
20,0.035951328
21,0.021570796
22,0.03189528
23,0.023045722
24,0.021570796
25,0.026917404
26,0.0062684366
27,0.0073746312
28,0.021755163
29,0.0038716814
30,0.0075589973
31,0.011615044
32,0.006084071
33,0.00036873156
34,0.029867256
35,0.069690265
36,0.05162242
37,0.030789085
38,0.008665192
39,0.05070059
40,0.00018436578
41,0.00018436578
42,0.0
43,0.0
44,0.00018436578
45,0.0
46,0.0
47,0.0
48,0.0
49,0.032079645
50,0.014933628
51,0.00036873156
52,0.025073746
53,0.003318584
54,0.00018436578
55,0.0
56,0.0
57,0.00055309734
58,0.00055309734
59,0.0009218289
60,0.0064528026
,XGBoost
0,0.04650761
1,0.038035963
2,0.04201245
3,0.025242047
4,0.017807746
5,0.030255878
6,0.0034578147
7,0.006396957
8,0.008817428
9,0.0029391425
10,0.024377594
11,0.02109267
12,0.025587829
13,0.022130014
14,0.0057053943
15,0.035442602
16,0.027316736
17,0.043568466
18,0.019882435
19,0.019017981
20,0.028872753
21,0.025414938
22,0.020746889
23,0.017461965
24,0.025242047
25,0.025587829
26,0.013831259
27,0.009163209
28,0.021957124
29,0.0036307054
30,0.0067427387
31,0.00708852
32,0.0060511758
33,0.0013831259
34,0.028008299
35,0.05670816
36,0.06258645
37,0.031293225
38,0.012275242
39,0.04685339
40,0.0
41,0.00017289074
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.02351314
50,0.01175657
51,0.00017289074
52,0.024550484
53,0.0005186722
54,0.00017289074
55,0.0
56,0.0
57,0.0022475796
58,0.0
59,0.009163209
60,0.011237898
,XGBoost
0,0.03293247
1,0.023496762
