,GradientBoostingClassifier
33,0.002052998820516005
34,0.07441801206971901
35,0.04968913915047199
36,0.06791316666670495
37,0.03667924592776949
38,0.018214308792084938
39,0.03385809112612181
40,8.894558498938753e-05
41,0.001940205146219381
42,3.0347577076612037e-05
43,0.00017696170640624923
44,0.0027875965884366183
45,1.9240568887961694e-05
46,0.0009286007353073949
47,0.0022157676195143578
48,6.296195218341716e-05
49,0.0408180726391098
50,0.020361115184926504
51,0.0015953213335295113
52,0.04863279130447805
53,0.0018915091255304471
54,0.0021670988326541753
55,0.00010739499375467227
56,3.4737797031884905e-06
57,0.0012261754912369497
58,0.0018424642472556244
59,0.002778923448246287
60,0.011295306583974585
,GradientBoostingClassifier
0,0.02989428293347806
1,0.01733644010348907
2,0.02205589673208613
3,0.020395065289628252
4,0.024451707812348216
5,0.02282367568120643
6,0.002874922589906027
7,0.008008616786800073
8,0.009792306914280135
9,0.008338579363423998
10,0.017438494298839095
11,0.024445584148603053
12,0.026045370274271323
13,0.017281467099827124
14,0.00026504774808079775
15,0.023520890269084792
16,0.020010861873414065
17,0.02546237560870011
18,0.01571230622947108
19,0.023999099393046484
20,0.022640859301762455
21,0.024821250085180355
22,0.023111225320540982
23,0.020207999016207522
24,0.015151013524915047
25,0.023874239170461775
26,0.04840181643776054
27,0.004498482138445484
28,0.012057652495622217
29,0.007914490793958028
30,0.006827956541242068
31,0.010904423879275713
32,0.008242730649399288
33,0.001571391334047883
34,0.05531145327641174
35,0.04688354314275636
36,0.06716479688430692
37,0.031046817174801743
38,0.016161675397470158
39,0.02972553291853084
40,2.548052848498006e-05
41,0.0016293005341366429
42,0.0
43,3.1355220618726967e-10
44,0.005863227034325821
45,0.0005885749805422515
46,0.0014703136467828861
47,0.001570848253612555
48,3.02163897089758e-06
49,0.05154374273199939
50,0.018729444359085468
51,0.001994865672880205
52,0.047548433061096025
53,0.0027293108802132256
54,0.0027876352836423155
55,0.000755350275302494
56,4.515716434362351e-07
57,0.0016337331158058279
58,0.0003405225421172342
59,0.0028293449921347447
60,0.02128405795059015
,GradientBoostingClassifier
0,0.031804214001231894
1,0.023225959379871507
2,0.023373641674805407
3,0.018576558867903492
4,0.019316923839260907
5,0.028512613114142837
6,0.006767034032130006
7,0.0069559273677905105
8,0.009942021928596083
9,0.0059612351065296875
10,0.01931281812358505
11,0.01987071479542865
12,0.015480418482525933
13,0.0193478180056912
14,0.001705863085866745
15,0.03197797802635628
16,0.02263911791026271
17,0.022039832191958795
18,0.0201541589516504
19,0.02326363333142936
20,0.023311118044577275
21,0.029137180069885714
22,0.022608143713943703
23,0.016576673620836993
24,0.020354567704087605
25,0.0200670143028283
26,0.04698796176187984
27,0.0038203414285595924
28,0.009212488813616212
29,0.00887223011401583
30,0.0072750527318503205
31,0.0094940920678762
32,0.00502375902646059
33,0.0010115490518771801
34,0.056610023841533914
35,0.04518492537765577
36,0.059228773536688
37,0.03683173238098239
38,0.0158621933995646
39,0.034798621330761614
40,3.312023416012137e-05
41,0.0019093086035792514
42,0.0
43,1.3360981620548067e-07
44,0.002892821694215434
45,0.0005522137325544303
46,0.0008822981481923843
47,0.0004416294992409595
48,0.000306702835563232
49,0.04574534176909783
50,0.02120046325681095
51,0.002656293587617542
52,0.05179441136092424
53,0.0021654478946515044
54,0.0046523517547441785
55,2.7055860113550272e-06
56,0.0003145322633507511
57,0.0023547083273709247
58,0.002022708927975412
59,0.002894391800267594
60,0.01468149057735667
,GradientBoostingClassifier
0,0.0388318466273874
1,0.021530839457770987
2,0.02417262509349441
3,0.01995886023648189
4,0.023588369123547934
5,0.018481471668295245
6,0.003958688904576747
7,0.0112838721435318
8,0.012863237028875145
9,0.006613441788558735
10,0.015562236436561093
11,0.016640583138425615
12,0.019501180823646803
13,0.026558313821186754
14,0.0009753682710319356
15,0.023099347888593157
16,0.02285711459365219
17,0.02278177945911254
18,0.02336686649568704
19,0.026096350036833093
20,0.0199332437760591
21,0.02947430938052858
22,0.021866513737993344
23,0.01786495257824817
24,0.019849474802481497
25,0.015387751195943255
26,0.044904296967308605
27,0.005433476283492061
28,0.01704898349768296
29,0.006623241292666603
30,0.005659625742963113
31,0.011513975290283567
32,0.007178600256201535
33,0.003574817126789167
34,0.05522181002196884
35,0.03535756900285952
36,0.06213110602189155
37,0.031310286145945845
38,0.014820387350637506
39,0.031244282779974174
40,0.0008588231420883756
41,7.356128175247268e-06
42,0.0
43,0.001017692070025952
44,0.002856038629295079
45,0.00010935769729427227
46,0.0004414418861160326
47,0.00047419842952274994
48,0.00010921044806454427
49,0.05469328652248363
50,0.018028542761418208
51,0.0017722028684022573
52,0.05971251731247515
53,0.0010817388861852637
54,0.0011398875088876133
55,0.00018659180199670755
56,5.958886098545071e-05
57,0.0020404743012287737
58,0.002400152651185018
59,0.002811069542239319
60,0.015078732262761015
,GradientBoostingClassifier
0,0.03759791941233578
1,0.02131261645800753
2,0.025265338811502544
3,0.01421579285371433
4,0.02199551078675182
5,0.024754990008887423
6,0.0018838057066315713
7,0.011606622347719477
8,0.008592843506508381
9,0.006691296608897628
10,0.01554832090836102
11,0.01735504506440635
12,0.018517678864160274
13,0.027361958001065646
14,0.0015075875004009593
15,0.02346605619426484
16,0.02576551493865822
17,0.019078823516749704
18,0.01560148944428364
19,0.03140494654590734
20,0.020668791656135402
21,0.023653470231773825
22,0.018869248742864175
23,0.015305692803439247
24,0.024114788306389384
25,0.02109886898713957
26,0.03571760314962724
27,0.0029874530277091194
28,0.01995177510191071
29,0.006025098006297344
30,0.004325836089775417
31,0.010887316955097467
32,0.007684384195543031
33,0.0046108579615512174
34,0.05075368833288816
35,0.055095573226908647
36,0.057118762264627775
37,0.034746616248255556
38,0.020524840891744563
39,0.03477723223877791
40,2.564671926104348e-05
41,0.004374010588083754
42,3.8076093061407704e-07
43,1.020850750400423e-05
44,0.002989154316054497
45,0.00013039472066028978
46,0.0008343453991115712
47,0.0004237153361383412
48,1.0094922235839798e-05
49,0.06430380235310344
50,0.01241172421778133
51,0.0010730672440486136
52,0.049766598218549
53,0.0023550210807672233
54,0.0003624056804270558
55,2.4078103267455705e-05
56,0.0004049345079296139
57,0.0030095151021892466
58,0.004727043405964901
59,0.0015799867210170271
60,0.012741816197304943
,GradientBoostingClassifier
0,0.03732626777722793
1,0.01817755900028994
2,0.022559662246786145
3,0.019970252131202994
4,0.021975324637616134
5,0.023208149175263693
6,0.002092701182708365
7,0.0088706296405048
8,0.011917197429366314
9,0.004450973635482237
10,0.02557800014945693
11,0.020236162402325533
12,0.018750109208639
13,0.017992092211947152
14,0.0006773537318252975
15,0.018584237045890194
16,0.027615617793622874
17,0.021458051529600217
18,0.020558048057571762
19,0.017055094175359182
20,0.023958259703681647
21,0.03329544142551043
22,0.023324611725627654
23,0.020841736972383056
24,0.026522105232008392
25,0.024446277171040316
26,0.03859473865451402
27,0.005258122430713385
28,0.01195529819339454
29,0.007036577506325647
30,0.005010108058611832
31,0.011087784805771774
32,0.009991560561221432
33,0.0032055699809368566
34,0.058516258592944244
35,0.0385642372339245
36,0.0550405214428765
37,0.03349161151715204
38,0.020576567163657213
39,0.03196925214577933
40,1.4844575846008922e-05
41,0.0012608543610290095
42,5.296865520586821e-08
43,0.00020229653032702736
44,0.0005897756964546162
45,8.411776370572181e-05
46,0.0006201560625814431
47,0.005175774542759634
48,8.645361360873889e-05
49,0.048003644016243095
50,0.01576838464810233
51,0.00031807478646760437
52,0.06016321210032886
53,0.003680352086226656
54,0.001140099007790709
55,3.589306114146719e-05
56,8.120223873039158e-07
57,0.0028437200866556767
58,0.0012091438542691472
59,0.001611808731606338
60,0.015450405803051903
,GradientBoostingClassifier
0,0.03271356325996944
1,0.020405510073712312
2,0.019156671480242207
3,0.028022525042747215
4,0.02547029499970061
5,0.01328521793577356
6,0.0019074122942450194
7,0.011840845551414321
8,0.009802115538412004
9,0.004960947078306624
10,0.02390038108226395
11,0.014507141808590118
12,0.021858715640286557
13,0.017563121139015984
14,0.004636092426552368
15,0.020856910904997323
16,0.023660070874630987
17,0.024249478089730877
18,0.02140263319342741
19,0.028108380437700833
20,0.026473672247349596
21,0.027483742725026267
22,0.025292406150980502
23,0.023086842514474355
24,0.023863453404564864
25,0.019398759055030045
26,0.04267317842296197
27,0.0018983343722900434
28,0.008540014877698435
29,0.005039269037202841
30,0.004334972227817209
31,0.011207594086533925
32,0.006512298296254045
33,0.001981278191310903
34,0.04564772976923049
35,0.04140211181321616
36,0.0669864942417341
37,0.03322321997781111
38,0.01738992082835733
39,0.03868092802386492
40,0.0005346094623698644
41,0.0005185691393992561
42,0.0
43,0.00020388619048081379
44,0.0003426878437579461
45,0.0007966362966401847
46,0.0007784342436109883
47,0.002691644095405006
48,8.202676944849215e-07
49,0.050400954129272285
50,0.01227853082145656
51,0.0031787988312039486
52,0.05970023793592386
53,0.0009061596034066645
54,0.0019497989068667202
55,0.0006875983997440286
56,1.753235599961159e-06
57,0.0017109168490846596
58,0.0007547213567897815
59,0.003176764794478772
60,0.019962228481385343
,GradientBoostingClassifier
0,0.035496982452356864
1,0.021039882582896074
2,0.023399737456963703
3,0.023416138157482676
4,0.025160823168813642
5,0.0220655640931476
6,0.005877318552462963
7,0.008974992853724372
8,0.012076330147573864
9,0.008916879732933893
10,0.02070160393642288
11,0.022872847259694268
12,0.015589441249450829
13,0.019000997430973696
14,0.0022322321233504932
15,0.01832625301616767
16,0.032074218994970705
17,0.02716846761760846
18,0.02152713935463654
19,0.021710278200658212
20,0.03260664520358108
21,0.02497352149796821
22,0.02323413659706846
23,0.020442892170854803
24,0.021273259468960158
25,0.021240516623054095
26,0.025360510547965967
27,0.004203875081521395
28,0.009557792230388454
29,0.006808929760611013
30,0.007116123614670794
31,0.00901380601348258
32,0.01172245171899242
33,0.0019207423724590259
34,0.05051623846092828
35,0.053329296331915126
36,0.046751789990691614
37,0.03789145320360206
38,0.017492109676976217
39,0.038321332075500536
40,0.00572490695618974
41,0.0051139654581303425
42,0.0
43,2.9253717896715967e-05
44,0.004193594430036819
45,0.0025581594243823023
46,8.347548012568262e-05
47,0.0051124615122349094
48,0.0003348141751293836
49,0.06594526103580851
50,0.009661668134954721
51,0.0013095480936273596
52,0.034509595975089284
53,0.0004987518984505755
54,0.0016876410777149709
55,9.361958162879479e-06
56,1.0947188159129677e-07
57,0.0016125076163502421
58,0.0017412522267939868
59,0.004427806641894404
60,0.004040313691663836
,GradientBoostingClassifier
0,0.029621179943991938
1,0.015436956429595416
2,0.019795961129591963
3,0.018140727149117394
4,0.03117347289549394
5,0.02486544361445253
6,0.002790193302890468
7,0.007470784570626845
8,0.013577767876917234
9,0.006983445658505477
10,0.023152672268644026
11,0.017242014575674505
12,0.023503929027115254
13,0.02153898511710443
14,0.003456932631521216
15,0.023214474697389402
16,0.018923878592707766
17,0.0370438563489048
18,0.021145633545597526
19,0.02212371741151856
20,0.02356393457850409
21,0.024026679156200544
22,0.021839197472261797
23,0.015912944304209326
24,0.026523447993894927
25,0.02027843155581804
26,0.036422389436757914
27,0.0038414235432305084
28,0.01101900176140202
29,0.008246966523577202
30,0.004371640294360152
31,0.008648454154904504
32,0.009928338691384092
33,0.001617687393511165
34,0.08143729403731585
35,0.03942575413011701
36,0.06312422499078818
37,0.03720007539947702
38,0.020197864531150432
39,0.03622052082414231
40,0.0008041231987298455
41,0.0014255812443749389
42,5.25604584965241e-05
43,6.20315811089245e-05
44,0.00318622687628372
45,0.0010814774645166497
46,0.0013515514382487052
47,0.000561857360804548
48,0.0003829642187985766
49,0.03685459894257792
50,0.013346823177607967
51,0.0017247434749265399
52,0.04341047837358629
53,0.0003076737320086431
54,0.0024121897417264896
55,2.5607279828280755e-06
56,6.501945248384467e-05
57,0.0016191729294135742
58,0.00042071442960535773
59,0.001587236607762466
60,0.014292117008587821
,GradientBoostingClassifier
0,0.03237972677609352
1,0.02312913673516144
2,0.01611973271496424
3,0.02302310246628417
4,0.018269415684808367
5,0.022763745828160736
6,0.003561509608354401
7,0.011362047179052185
8,0.009904218404710752
9,0.0048353872611777305
10,0.022418352542235453
11,0.022049463873275717
12,0.017900610691641894
13,0.017175187475061263
14,0.0024725202083275334
15,0.019986773419499795
16,0.025057932723825296
17,0.028904959532715088
18,0.02463967639639454
19,0.01984061376850748
20,0.020180826457581305
21,0.02551169325637595
22,0.02073865553988337
23,0.017721214138888143
24,0.01921677855831173
25,0.026580938547995765
26,0.05411892231597435
27,0.0060669907083189525
28,0.006791732658691654
29,0.006525569312355823
30,0.008328304887419802
31,0.008819941994311215
32,0.007111817650566924
33,0.002147726866636271
34,0.059611222179485335
35,0.03902494976376775
36,0.0586150116867758
37,0.035349576974744085
38,0.019853324005789236
39,0.04574204868765104
40,0.0018063214825509606
41,0.0009146408513365404
42,0.0
43,5.99844847293974e-10
44,0.0002953193281454648
45,0.00506162933625811
46,0.0013727810724677562
47,0.0034392585111173717
48,0.0
49,0.03881602136754203
50,0.015270645033906734
51,0.0022627645148523006
52,0.04835932490282938
53,0.0026357653935816443
54,0.0018889469075710115
55,4.373562449812275e-09
56,1.359093467901255e-09
57,0.005348504481362478
58,0.0011427502276277343
59,0.0027291131474307738
60,0.014804847627142955
,GradientBoostingClassifier
0,0.024669277219708675
1,0.01903392623783526
2,0.02490859702003635
3,0.02025060407781319
4,0.024312974465221782
5,0.021412533839016867
6,0.0014961425141582368
7,0.007555362174092825
8,0.01275643217151401
9,0.004713063972867051
10,0.021316979287397217
11,0.01977317484671707
12,0.01616506051832178
13,0.02840183621758548
14,0.0017200598946403526
15,0.017899531185025984
16,0.035054306240543606
17,0.02937124755049035
18,0.019779158903483213
19,0.025923678547500016
20,0.025009626177534983
21,0.021335267268671337
22,0.0228638760246146
23,0.019017699939279046
24,0.023835929287583515
25,0.016242957121108945
26,0.029976532287071252
27,0.005336586459610079
28,0.0090635400110685
29,0.008589528603338397
30,0.006551829360204008
31,0.009124093582970961
32,0.00886268481930109
33,0.0029643966010106165
34,0.06478380005056207
35,0.04419017522433149
36,0.07646710356721362
37,0.03758835527778584
38,0.022644729494090708
39,0.04456023350273587
40,0.005020974564159412
41,0.0004023808286848231
42,0.0
43,2.1274827756940838e-05
44,0.0038313984585177006
45,0.0010733022393906808
46,0.001089024740401461
47,0.0003917511803543116
48,2.0774616642681685e-05
49,0.03995321721204258
50,0.013375346272216738
51,0.00324541721456767
52,0.037254635708620816
53,0.0005043795442357005
54,0.0019095557619445579
55,2.6077408575322593e-05
56,7.0386974756425985e-06
57,0.0012341467824094632
58,0.0009648187889519719
59,0.001537535067557414
60,0.012614058541437935
,GradientBoostingClassifier
0,0.0354033318087485
1,0.016023463430307795
2,0.016950520936151545
3,0.018826405973157267
4,0.028278807800017444
5,0.02144486715765103
6,0.002171138619743236
7,0.009174594922372301
8,0.007866451581853189
9,0.006846206400190343
10,0.030950593920350725
11,0.0225214630793928
12,0.022661719821093055
