,RandomForestClassifier
58,0.0019146338604376627
59,0.004751608444949398
60,0.011992469202755493
,RandomForestClassifier
0,0.0331799743345846
1,0.02000861101968484
2,0.02197302993819261
3,0.018854259395819577
4,0.029061992714880927
5,0.02388900607982603
6,0.002445619018160917
7,0.011844931551900882
8,0.01347207642233056
9,0.008532225243478495
10,0.022072141077518367
11,0.021083893072909195
12,0.021092703654729303
13,0.022433773825043683
14,0.0017525594373120424
15,0.029086874090998263
16,0.024619185968738994
17,0.025099175066923544
18,0.023535698831326838
19,0.024469895126574954
20,0.024162233549293036
21,0.018743568140225063
22,0.02261117006429576
23,0.0156964126990771
24,0.017839118577196035
25,0.024797118328726914
26,0.028588172391649812
27,0.0030776319563504645
28,0.011035998898617179
29,0.008059181154024904
30,0.004651384732878639
31,0.010838141765092086
32,0.010374118271071082
33,0.0028671819947494997
34,0.07220696386645986
35,0.04360620522988969
36,0.05145215733867576
37,0.032601806759977446
38,0.017565213399358338
39,0.035376912390934344
40,0.004880937864360352
41,0.0022865442432278083
42,1.0884251157439785e-05
43,0.00045573538778200624
44,0.004393869484043762
45,0.0013940006153059135
46,0.002705244455075256
47,0.0019087504443566303
48,0.0
49,0.04683131795125317
50,0.016084190032006694
51,0.002454463355190167
52,0.039172031999703115
53,0.001684879232805891
54,0.001975405199957178
55,0.0001864823762381085
56,0.0003185461785497629
57,0.0031425868906302013
58,0.0020231527490717455
59,0.005080915224467781
60,0.00835174468533936
,RandomForestClassifier
0,0.03728738128134133
1,0.019546140122591756
2,0.020798077215466
3,0.019861861499206757
4,0.026685391848832975
5,0.021235822609378053
6,0.0026809285753761404
7,0.011550682341274751
8,0.011542908509636076
9,0.0071462001376287635
10,0.022618421067253668
11,0.018993059531592763
12,0.023567616263236044
13,0.022409217858664707
14,0.0016529887339580664
15,0.026182380208813822
16,0.02240312131793936
17,0.02480461375912376
18,0.02200369585195396
19,0.020237826256980136
20,0.022105757298907566
21,0.020855033322257546
22,0.022366086411967512
23,0.016784340596847063
24,0.02226573654634004
25,0.024682686968340587
26,0.025340915077801975
27,0.003757795803972798
28,0.012862637507494605
29,0.008600721317852443
30,0.006515426855803926
31,0.008825326569969764
32,0.010708807681161463
33,0.002891605826687546
34,0.07449398949763406
35,0.05190074156525173
36,0.04562681655705369
37,0.031981389731261405
38,0.0179438459846114
39,0.03773670838109924
40,0.004648890166192365
41,0.0026991265850315883
42,0.000294767020145304
43,0.00028216655381339573
44,0.004461410086975484
45,0.001142605426215618
46,0.00198038156998912
47,0.0016914452716181988
48,0.00029608381142199767
49,0.05168593624454677
50,0.01813917387441669
51,0.002121102698256649
52,0.03282592018035211
53,0.002602534648852454
54,0.001962069941675355
55,0.00039984012126543107
56,0.00020769425833749175
57,0.0035904024360584813
58,0.002198291834768046
59,0.004786327373916979
60,0.010529125403585195
,RandomForestClassifier
0,0.03897893296524558
1,0.019198128528960495
2,0.018114176156497016
3,0.021596320154587182
4,0.03034274737127875
5,0.02139905569013223
6,0.002092399565022948
7,0.009461124732180365
8,0.011341425222785426
9,0.005303740667041244
10,0.025144625360526196
11,0.02013424797246746
12,0.02147008941056058
13,0.02319717322762219
14,0.0013014457909241203
15,0.02583310329929836
16,0.02248007504060889
17,0.02498010817982213
18,0.0237301319415827
19,0.024188931500341446
20,0.023478809975701346
21,0.019369465270092142
22,0.02241143894393953
23,0.017311159164177824
24,0.021594987777153248
25,0.022172558682938513
26,0.023278426749857247
27,0.0036889098757308014
28,0.012371556232128478
29,0.008912446081131292
30,0.006339724245973135
31,0.010577663526203684
32,0.010788064670451833
33,0.0024765419591118117
34,0.06646251212565604
35,0.04924196437696537
36,0.04747459973692237
37,0.03316304496918151
38,0.019923379785563605
39,0.0367935841440462
40,0.0034943500346135176
41,0.001266544679357642
42,0.00025263646732936784
43,0.00031809658731900015
44,0.005402114845664333
45,0.0016506166899312251
46,0.002823357064689048
47,0.0023276500682082625
48,8.568879577170077e-05
49,0.04758382219421762
50,0.018736795174108638
51,0.002431723125844819
52,0.03994271461669632
53,0.002838664841395363
54,0.0025072695087713843
55,0.00028525222649986563
56,0.0002968118198822285
57,0.0030409526861604917
58,0.0013663673327839175
59,0.005699395416556317
60,0.009530354753787688
,RandomForestClassifier
0,0.037305412536009566
1,0.017909048451563686
2,0.020384334902247895
3,0.022024105656850125
4,0.028481131411553902
5,0.02390446227473455
6,0.0043241614348138975
7,0.011369523644210127
8,0.015282746611792122
9,0.006474129408437264
10,0.020485936862231203
11,0.018286023428612033
12,0.018659681851055862
13,0.02832155163890622
14,0.0025407571750889575
15,0.024099262049667405
16,0.019978474858928535
17,0.02033658426515099
18,0.0170591423010825
19,0.02117290251105277
20,0.022540825803209943
21,0.020036272996740604
22,0.01879780595723371
23,0.015789255809889692
24,0.018289315070976767
25,0.02187697938825753
26,0.02758893985167088
27,0.004263023112882982
28,0.010820630795398916
29,0.010691005249146436
30,0.00636480894830648
31,0.009837928813554697
32,0.010079819432445312
33,0.0024555599791578654
34,0.07776533131415853
35,0.05283477078537535
36,0.046705328829433984
37,0.03524439431452887
38,0.01835473669471134
39,0.03436574843174396
40,0.0015337817947259586
41,0.0007392353388174887
42,0.0
43,7.350102930280817e-05
44,0.005497200445242961
45,0.0013979084725631388
46,0.001850578783682853
47,0.0013051829683788665
48,8.818430704493675e-05
49,0.04791642235991471
50,0.016942299330918845
51,0.003568970138679483
52,0.04707832509119074
53,0.002109332954381748
54,0.0023679078814631918
55,0.00023596688875839007
56,0.0001600928607341874
57,0.0023929123919693364
58,0.0019547777547577545
59,0.004342792898623657
60,0.01534277145603545
,RandomForestClassifier
0,0.04075335360832021
1,0.017338373214910094
2,0.02016978372082826
3,0.01813325856928371
4,0.02758316709115863
5,0.021636629895669016
6,0.0020083062844082535
7,0.009620860207657646
8,0.014863389847365287
9,0.007884928426780293
10,0.021636138069437694
11,0.02209174752655422
12,0.020455591480784213
13,0.024460891661850087
14,0.0015879523385627502
15,0.026145978231508354
16,0.017689052160377756
17,0.023154605228561033
18,0.01969583974884659
19,0.025884061167146023
20,0.021135354166765374
21,0.02635813584746647
22,0.020111764339183987
23,0.015876391254074737
24,0.021450144155608464
25,0.023446878456191075
26,0.02758894555701968
27,0.00394114101554774
28,0.010525537533652384
29,0.010178974226491045
30,0.006148920586204888
31,0.009323947824279602
32,0.0092542171396936
33,0.0018719569075286784
34,0.0698086280647654
35,0.04038087123130855
36,0.05101705087210671
37,0.03392878705138893
38,0.01774830659808023
39,0.031063976100393517
40,0.0024183685925717215
41,0.00104602750900722
42,0.00027159275373616395
43,0.00010940306215124147
44,0.005449320900284189
45,0.001971619469540843
46,0.0015872529582306302
47,0.000961573494570976
48,0.00024415924316462096
49,0.05509013462302529
50,0.018329209148117812
51,0.0031917314721105483
52,0.042229642547084924
53,0.003132055825747122
54,0.004402031907204683
55,0.0003451448251364431
56,0.0002810604127244475
57,0.0019829607304345325
58,0.0017918450281871059
59,0.004254327800773067
60,0.016956700288435326
,RandomForestClassifier
0,0.048157727753852485
1,0.018396794036984233
2,0.02028829295139523
3,0.02050313839621719
4,0.02843955585526927
5,0.01959848551602567
6,0.0015648796927565315
7,0.010815503841179026
8,0.014795708080807348
9,0.008563805672963188
10,0.022784818792924218
11,0.0215686552297752
12,0.019458171742240717
13,0.026416802077109624
14,0.0011690811283416095
15,0.024911451663362737
16,0.01814232924295582
17,0.023718173183108014
18,0.020630703514790284
19,0.02136554697037867
20,0.018973954847750912
21,0.02257223044197869
22,0.01951695475124331
23,0.015233580016826604
24,0.01816022485029254
25,0.020283020182979318
26,0.029894765574304216
27,0.004197069774095587
28,0.010853182400719918
29,0.007437071749622819
30,0.006985536419251895
31,0.009433692562589082
32,0.008566170665838984
33,0.002497257020304162
34,0.07975451874045937
35,0.050038232843927305
36,0.05153737429518968
37,0.03288864421215632
38,0.017567593371491688
39,0.031609811262776885
40,0.0013876440545403101
41,0.0005874392747914947
42,5.133930752459562e-05
43,7.27978600335445e-05
44,0.004919875835045995
45,0.0014035426120035588
46,0.0014977014709633943
47,0.0014264835293536257
48,2.23116661009899e-05
49,0.04694663077141266
50,0.01884777508878117
51,0.0018287204286249945
52,0.04352465564318256
53,0.002407992512948048
54,0.003166988068441335
55,0.0003831693665541049
56,0.00018168098936941095
57,0.0020316596582216247
58,0.0016759758935214295
59,0.004170564943360868
60,0.01417453969898799
,RandomForestClassifier
0,0.04590269612506757
1,0.019496367529165504
2,0.020551068389927516
3,0.022859324784342862
4,0.029120412717871046
5,0.02062721833120579
6,0.0025126110591662527
7,0.009995018877984797
8,0.013572685354359315
9,0.008278492903030184
10,0.023959739759321926
11,0.02177231201972237
12,0.022583788884720537
13,0.024577918401374365
14,0.001315153763834274
15,0.022033003660576256
16,0.018579593059273484
17,0.020610220408605003
18,0.02339868735307482
19,0.021417469953582804
20,0.021379595180756827
21,0.024480747529366003
22,0.02090856614030042
23,0.014754399863300469
24,0.021938806487494612
25,0.0259689523123991
26,0.021260304652668455
27,0.0033851190550245836
28,0.009908445973644167
29,0.0071799677647941575
30,0.006865881036451558
31,0.010276077239644086
32,0.012251560633011953
33,0.0024640851578677805
34,0.06548824082193827
35,0.05151101671537403
36,0.04263982758187829
37,0.03356803294961348
38,0.019959006602211466
39,0.03314796523426873
40,0.001042330104047472
41,0.00044875474158695433
42,0.0
43,0.00011346796668200672
44,0.00589537266388405
45,0.002558875859645716
46,0.0032890646627402333
47,0.002804616619253266
48,0.00012434610536246726
49,0.044854991266296294
50,0.016578381969311416
51,0.0017801993296381552
52,0.0459200187469005
53,0.002554263715596618
54,0.0026624329593117526
55,0.0002619523941719769
56,0.0001333105143963037
57,0.002244146476431079
58,0.001241063139350645
59,0.0055801185610198
60,0.01741190993615818
,RandomForestClassifier
0,0.039491000381558776
1,0.01693038208822861
2,0.018429438296110868
3,0.021213415449803312
4,0.024921789574225008
5,0.02011532569138188
6,0.0030118344783045437
7,0.014079086415980508
8,0.014206512653275025
9,0.011476961580616517
10,0.022058874737200855
11,0.022190590896620118
12,0.021576446060501527
13,0.02696610990772019
14,0.0019620030895218816
15,0.023745822135627277
16,0.021989717527229783
17,0.023487164292317314
18,0.019748254609861935
19,0.02322736714208816
20,0.021695944508957034
21,0.02024030171048324
22,0.01796972839528914
23,0.014554281024421906
24,0.02021979178843238
25,0.02048051739839453
26,0.02792031300114482
27,0.0045128327239968785
28,0.009747867490434901
29,0.009963406818081662
30,0.006442822028478462
31,0.011730937306856233
32,0.010695113207987203
33,0.0020774542483374763
34,0.07126350501370154
35,0.04447464767807672
36,0.046919045746386674
37,0.03415503788186467
38,0.01947138564220625
39,0.033835739514093854
40,0.0019877791500394933
41,0.0007926924976648312
42,0.0
43,0.00021224069344245145
44,0.004707264687178211
45,0.0013463571776428395
46,0.0024116417897131924
47,0.0012796402822415553
48,6.619652598724161e-05
49,0.052905989263131455
50,0.018459549230586368
51,0.0017201291948872766
52,0.04482008244456825
53,0.0027019207533801426
54,0.0021189385665582095
55,0.00031207393419338926
56,0.00014360099661781168
57,0.0019184331293417326
58,0.0012063948626189448
59,0.006424663624336857
60,0.015265641060070063
,RandomForestClassifier
0,0.036444574668377895
1,0.020614776327524745
2,0.020449006123695584
3,0.02228525499376371
4,0.028939272377853775
5,0.020566812081773845
6,0.0020138852212781186
7,0.012855791743913795
8,0.014970462387065692
9,0.009604855156623725
10,0.02064458677989508
11,0.019736754832160613
12,0.021026408257926295
13,0.022383558783136245
14,0.0020761397800189594
15,0.022681832747322734
16,0.01721850592802547
17,0.022450926692539876
18,0.019817325185462486
19,0.021379309521756377
20,0.019481497518467568
21,0.020945014794919656
22,0.01797920110874688
23,0.014050380366804836
24,0.0184915050639205
25,0.01980224879354083
26,0.0308791562138067
27,0.0044964080913795414
28,0.014689267557982435
29,0.008899912361554341
30,0.005979369836053139
31,0.013128547024072974
32,0.009474011458258692
33,0.002475597498989623
34,0.06700854968466963
35,0.04621571962779452
36,0.05678417378394057
37,0.03344132774942504
38,0.01863666652687993
39,0.03731895934597138
40,0.002163148390447123
41,0.0014726244837290437
42,0.0
43,4.450429918160158e-05
44,0.0033844437037804593
45,0.0014827296484998967
46,0.0021969481347102974
47,0.0012534446243495914
48,0.00010199936478365533
49,0.05130885014138741
50,0.01834268129411734
51,0.0010044724963814283
52,0.05032424711316593
53,0.002506464184421583
54,0.002633427517581372
55,0.0007550846541011247
56,0.00013281099925964679
57,0.002439405476083514
58,0.0012809037722246496
59,0.00501159902483202
60,0.013822656679668522
,RandomForestClassifier
0,0.0339394930441105
1,0.018777320977649104
2,0.019856609148765844
3,0.022795668382104502
4,0.029126431616314293
5,0.017262966010868484
6,0.0033459015137539566
7,0.010689502916913856
8,0.01600060888509877
9,0.007573225676154985
10,0.020526192824136286
11,0.02065889300633726
12,0.019753074210544116
13,0.022631557163049168
14,0.0012986126824489452
15,0.02511199537445331
16,0.019699879773979318
17,0.021833807642657663
18,0.020385949275680347
19,0.02129540521850723
20,0.022370194137198016
21,0.021004045112843622
22,0.021376473454027548
23,0.01637319027966583
24,0.019415774689691266
25,0.01974707940130819
26,0.03246568414519897
27,0.004400580224864116
28,0.012031876963701647
29,0.00903153242514292
30,0.007277799538822357
31,0.011125229021361078
32,0.010078891639797527
33,0.0021581712347581326
34,0.0700540514598693
35,0.050399550459048925
36,0.05412894884595947
37,0.03310639879754816
38,0.02012352466035436
39,0.03172545308704735
40,0.00186685777347967
41,0.0010977398577602946
42,0.00026107840628087075
43,0.00016637314350531778
44,0.005181303056511659
45,0.0018430488273359358
46,0.0030148945408784867
47,0.002417448808670775
48,0.0
49,0.04654957338794629
50,0.017320635862589452
51,0.0023147356349969292
52,0.04811703892569837
53,0.0019149807101417138
54,0.0034038346659004365
55,0.00032736660474636583
56,0.00029279057024780695
57,0.0029595985621064984
58,0.0019699749754332574
59,0.004524191195621041
60,0.013498989568412128
,RandomForestClassifier
0,0.032525514053638356
1,0.016804209185212526
2,0.021904215036861966
3,0.021750696912798996
4,0.027846353851582354
5,0.019557854642445353
6,0.003740603546536627
7,0.009961396021391573
8,0.01470210966228745
9,0.006095937628431785
10,0.020671713508975672
11,0.02123682041093217
12,0.02171013592176071
13,0.02663255421945919
14,0.0018135912035462936
15,0.026966378604017942
16,0.021954396027682364
17,0.027210088394319362
18,0.021064463721794963
19,0.026011548655089207
20,0.019544681224672004
21,0.0246420193468734
22,0.021463235855500758
23,0.017325223010463357
24,0.021201839395699598
25,0.021407570700659413
26,0.024039978303594528
27,0.004476937443227749
28,0.014132920929170581
